zone,date,description,score_key,value
boston-msa,2020-12-20,pop_black,C000_P_c45_AM_autoY_fareN,0.103555635
boston-msa,2021-01-17,pop_black,C000_P_c45_AM_autoY_fareN,0.10150637
boston-msa,2021-02-21,pop_black,C000_P_c45_AM_autoY_fareN,0.10043422
boston-msa,2021-07-11,pop_black,C000_P_c45_AM_autoY_fareN,0.11739445
boston-msa,2021-09-12,pop_black,C000_P_c45_AM_autoY_fareN,0.12590988
boston-msa,2022-03-27,pop_black,C000_P_c45_AM_autoY_fareN,0.116179936
boston-msa,2022-08-07,pop_black,C000_P_c45_AM_autoY_fareN,0.108861685
boston-msa,2020-02-23,pop_hispanic,C000_P_c45_AM_autoY_fareN,0.10434998
boston-msa,2020-03-15,pop_hispanic,C000_P_c45_AM_autoY_fareN,0.10079338
boston-msa,2020-04-19,pop_hispanic,C000_P_c45_AM_autoY_fareN,0.11214687
boston-msa,2020-05-10,pop_hispanic,C000_P_c45_AM_autoY_fareN,0.112864055
boston-msa,2020-06-21,pop_hispanic,C000_P_c45_AM_autoY_fareN,0.115793005
boston-msa,2020-07-19,pop_hispanic,C000_P_c45_AM_autoY_fareN,0.11586333
boston-msa,2020-08-16,pop_hispanic,C000_P_c45_AM_autoY_fareN,0.11465117
boston-msa,2020-09-20,pop_hispanic,C000_P_c45_AM_autoY_fareN,0.1025304
boston-msa,2020-10-18,pop_hispanic,C000_P_c45_AM_autoY_fareN,0.10266528
boston-msa,2020-11-15,pop_hispanic,C000_P_c45_AM_autoY_fareN,0.10420428
boston-msa,2020-12-20,pop_hispanic,C000_P_c45_AM_autoY_fareN,0.10655702
boston-msa,2021-01-17,pop_hispanic,C000_P_c45_AM_autoY_fareN,0.10663765
boston-msa,2021-02-21,pop_hispanic,C000_P_c45_AM_autoY_fareN,0.10572069
boston-msa,2021-07-11,pop_hispanic,C000_P_c45_AM_autoY_fareN,0.12296442
boston-msa,2021-09-12,pop_hispanic,C000_P_c45_AM_autoY_fareN,0.12639658
boston-msa,2022-03-27,pop_hispanic,C000_P_c45_AM_autoY_fareN,0.117060155
boston-msa,2022-08-07,pop_hispanic,C000_P_c45_AM_autoY_fareN,0.11068368
boston-msa,2020-02-23,pop_poverty,C000_P_c45_AM_autoY_fareN,0.10713489
boston-msa,2020-03-15,pop_poverty,C000_P_c45_AM_autoY_fareN,0.10539887
boston-msa,2020-04-19,pop_poverty,C000_P_c45_AM_autoY_fareN,0.11289932
boston-msa,2020-05-10,pop_poverty,C000_P_c45_AM_autoY_fareN,0.11400924
boston-msa,2020-06-21,pop_poverty,C000_P_c45_AM_autoY_fareN,0.1156996
boston-msa,2020-07-19,pop_poverty,C000_P_c45_AM_autoY_fareN,0.115857795
boston-msa,2020-08-16,pop_poverty,C000_P_c45_AM_autoY_fareN,0.11466785
boston-msa,2020-09-20,pop_poverty,C000_P_c45_AM_autoY_fareN,0.104688846
boston-msa,2020-10-18,pop_poverty,C000_P_c45_AM_autoY_fareN,0.1060283
boston-msa,2020-11-15,pop_poverty,C000_P_c45_AM_autoY_fareN,0.106535636
boston-msa,2020-12-20,pop_poverty,C000_P_c45_AM_autoY_fareN,0.11081834
boston-msa,2021-01-17,pop_poverty,C000_P_c45_AM_autoY_fareN,0.110049166
boston-msa,2021-02-21,pop_poverty,C000_P_c45_AM_autoY_fareN,0.10932696
boston-msa,2021-07-11,pop_poverty,C000_P_c45_AM_autoY_fareN,0.12247096
boston-msa,2021-09-12,pop_poverty,C000_P_c45_AM_autoY_fareN,0.12733717
boston-msa,2022-03-27,pop_poverty,C000_P_c45_AM_autoY_fareN,0.11927252
boston-msa,2022-08-07,pop_poverty,C000_P_c45_AM_autoY_fareN,0.1136871
boston-msa,2020-02-23,pop_total,C000_P_c45_AM_autoY_fareN,0.06655337
boston-msa,2020-03-15,pop_total,C000_P_c45_AM_autoY_fareN,0.06506278
boston-msa,2020-04-19,pop_total,C000_P_c45_AM_autoY_fareN,0.06907475
boston-msa,2020-05-10,pop_total,C000_P_c45_AM_autoY_fareN,0.07061696
boston-msa,2020-06-21,pop_total,C000_P_c45_AM_autoY_fareN,0.07072376
boston-msa,2020-07-19,pop_total,C000_P_c45_AM_autoY_fareN,0.069864996
boston-msa,2020-08-16,pop_total,C000_P_c45_AM_autoY_fareN,0.06967765
boston-msa,2020-09-20,pop_total,C000_P_c45_AM_autoY_fareN,0.06474862
boston-msa,2020-10-18,pop_total,C000_P_c45_AM_autoY_fareN,0.06573563
boston-msa,2020-11-15,pop_total,C000_P_c45_AM_autoY_fareN,0.06560887
boston-msa,2020-12-20,pop_total,C000_P_c45_AM_autoY_fareN,0.069666415
boston-msa,2021-01-17,pop_total,C000_P_c45_AM_autoY_fareN,0.06923122
boston-msa,2021-02-21,pop_total,C000_P_c45_AM_autoY_fareN,0.06877023
boston-msa,2021-07-11,pop_total,C000_P_c45_AM_autoY_fareN,0.07524861
boston-msa,2021-09-12,pop_total,C000_P_c45_AM_autoY_fareN,0.07840572
boston-msa,2022-03-27,pop_total,C000_P_c45_AM_autoY_fareN,0.07430044
boston-msa,2022-08-07,pop_total,C000_P_c45_AM_autoY_fareN,0.07026526
boston-msa,2020-02-23,pop_white,C000_P_c45_AM_autoY_fareN,0.0530951
boston-msa,2020-03-15,pop_white,C000_P_c45_AM_autoY_fareN,0.05149196
boston-msa,2020-04-19,pop_white,C000_P_c45_AM_autoY_fareN,0.054023918
boston-msa,2020-05-10,pop_white,C000_P_c45_AM_autoY_fareN,0.055505805
boston-msa,2020-06-21,pop_white,C000_P_c45_AM_autoY_fareN,0.0548975
boston-msa,2020-07-19,pop_white,C000_P_c45_AM_autoY_fareN,0.053802278
boston-msa,2020-08-16,pop_white,C000_P_c45_AM_autoY_fareN,0.054287322
boston-msa,2020-09-20,pop_white,C000_P_c45_AM_autoY_fareN,0.051316608
boston-msa,2020-10-18,pop_white,C000_P_c45_AM_autoY_fareN,0.05217617
boston-msa,2020-11-15,pop_white,C000_P_c45_AM_autoY_fareN,0.051881943
boston-msa,2020-12-20,pop_white,C000_P_c45_AM_autoY_fareN,0.05584691
boston-msa,2021-01-17,pop_white,C000_P_c45_AM_autoY_fareN,0.05551471
boston-msa,2021-02-21,pop_white,C000_P_c45_AM_autoY_fareN,0.05524745
boston-msa,2021-07-11,pop_white,C000_P_c45_AM_autoY_fareN,0.058975004
boston-msa,2021-09-12,pop_white,C000_P_c45_AM_autoY_fareN,0.06130609
boston-msa,2022-03-27,pop_white,C000_P_c45_AM_autoY_fareN,0.058714584
boston-msa,2022-08-07,pop_white,C000_P_c45_AM_autoY_fareN,0.055714443
boston-msa,2020-02-23,workers_essential,C000_P_c45_AM_autoY_fareN,0.064813375
boston-msa,2020-03-15,workers_essential,C000_P_c45_AM_autoY_fareN,0.06326622
boston-msa,2020-04-19,workers_essential,C000_P_c45_AM_autoY_fareN,0.06715098
boston-msa,2020-05-10,workers_essential,C000_P_c45_AM_autoY_fareN,0.0685779
boston-msa,2020-06-21,workers_essential,C000_P_c45_AM_autoY_fareN,0.06864685
boston-msa,2020-07-19,workers_essential,C000_P_c45_AM_autoY_fareN,0.06786104
boston-msa,2020-08-16,workers_essential,C000_P_c45_AM_autoY_fareN,0.06784372
boston-msa,2020-09-20,workers_essential,C000_P_c45_AM_autoY_fareN,0.062904574
boston-msa,2020-10-18,workers_essential,C000_P_c45_AM_autoY_fareN,0.063861296
boston-msa,2020-11-15,workers_essential,C000_P_c45_AM_autoY_fareN,0.0637795
boston-msa,2020-12-20,workers_essential,C000_P_c45_AM_autoY_fareN,0.06766633
boston-msa,2021-01-17,workers_essential,C000_P_c45_AM_autoY_fareN,0.067233466
boston-msa,2021-02-21,workers_essential,C000_P_c45_AM_autoY_fareN,0.066808276
boston-msa,2021-07-11,workers_essential,C000_P_c45_AM_autoY_fareN,0.073305234
boston-msa,2021-09-12,workers_essential,C000_P_c45_AM_autoY_fareN,0.07637886
boston-msa,2022-03-27,workers_essential,C000_P_c45_AM_autoY_fareN,0.07254137
boston-msa,2022-08-07,workers_essential,C000_P_c45_AM_autoY_fareN,0.068390496
boston-msa,2020-02-23,hhld_single_mother,C000_P_c45_PM_autoN_fareN,110129.19
boston-msa,2020-03-15,hhld_single_mother,C000_P_c45_PM_autoN_fareN,114807.85
boston-msa,2020-04-19,hhld_single_mother,C000_P_c45_PM_autoN_fareN,101508.21
boston-msa,2020-05-10,hhld_single_mother,C000_P_c45_PM_autoN_fareN,102772.69
boston-msa,2020-06-21,hhld_single_mother,C000_P_c45_PM_autoN_fareN,107205.77
boston-msa,2020-07-19,hhld_single_mother,C000_P_c45_PM_autoN_fareN,101906.27
boston-msa,2020-08-16,hhld_single_mother,C000_P_c45_PM_autoN_fareN,106567.61
boston-msa,2020-09-20,hhld_single_mother,C000_P_c45_PM_autoN_fareN,114088.64
boston-msa,2020-10-18,hhld_single_mother,C000_P_c45_PM_autoN_fareN,114103.65
boston-msa,2020-11-15,hhld_single_mother,C000_P_c45_PM_autoN_fareN,108225.45
boston-msa,2020-12-20,hhld_single_mother,C000_P_c45_PM_autoN_fareN,117135.23
boston-msa,2021-01-17,hhld_single_mother,C000_P_c45_PM_autoN_fareN,115257.52
boston-msa,2021-02-21,hhld_single_mother,C000_P_c45_PM_autoN_fareN,113579.1
boston-msa,2021-07-11,hhld_single_mother,C000_P_c45_PM_autoN_fareN,109740.46
boston-msa,2021-09-12,hhld_single_mother,C000_P_c45_PM_autoN_fareN,118274.195
boston-msa,2022-03-27,hhld_single_mother,C000_P_c45_PM_autoN_fareN,115165.83
boston-msa,2022-08-07,hhld_single_mother,C000_P_c45_PM_autoN_fareN,108461.95
boston-msa,2020-02-23,pop_asiapacific,C000_P_c45_PM_autoN_fareN,160921.33
boston-msa,2020-03-15,pop_asiapacific,C000_P_c45_PM_autoN_fareN,165936.61
boston-msa,2020-04-19,pop_asiapacific,C000_P_c45_PM_autoN_fareN,155644.67
boston-msa,2020-05-10,pop_asiapacific,C000_P_c45_PM_autoN_fareN,158926.56
boston-msa,2020-06-21,pop_asiapacific,C000_P_c45_PM_autoN_fareN,158140.5
boston-msa,2020-07-19,pop_asiapacific,C000_P_c45_PM_autoN_fareN,155202.19
boston-msa,2020-08-16,pop_asiapacific,C000_P_c45_PM_autoN_fareN,159504.33
boston-msa,2020-09-20,pop_asiapacific,C000_P_c45_PM_autoN_fareN,167870.0
boston-msa,2020-10-18,pop_asiapacific,C000_P_c45_PM_autoN_fareN,166746.39
boston-msa,2020-11-15,pop_asiapacific,C000_P_c45_PM_autoN_fareN,158987.22
boston-msa,2020-12-20,pop_asiapacific,C000_P_c45_PM_autoN_fareN,175636.38
boston-msa,2021-01-17,pop_asiapacific,C000_P_c45_PM_autoN_fareN,169470.52
boston-msa,2021-02-21,pop_asiapacific,C000_P_c45_PM_autoN_fareN,170670.92
boston-msa,2021-07-11,pop_asiapacific,C000_P_c45_PM_autoN_fareN,166611.75
boston-msa,2021-09-12,pop_asiapacific,C000_P_c45_PM_autoN_fareN,170107.3
boston-msa,2022-03-27,pop_asiapacific,C000_P_c45_PM_autoN_fareN,171751.42
boston-msa,2022-08-07,pop_asiapacific,C000_P_c45_PM_autoN_fareN,164210.55
boston-msa,2020-02-23,pop_black,C000_P_c45_PM_autoN_fareN,172020.66
boston-msa,2020-03-15,pop_black,C000_P_c45_PM_autoN_fareN,179262.72
boston-msa,2020-04-19,pop_black,C000_P_c45_PM_autoN_fareN,158487.44
boston-msa,2020-05-10,pop_black,C000_P_c45_PM_autoN_fareN,156156.55
boston-msa,2020-06-21,pop_black,C000_P_c45_PM_autoN_fareN,166653.88
boston-msa,2020-07-19,pop_black,C000_P_c45_PM_autoN_fareN,158393.03
boston-msa,2020-08-16,pop_black,C000_P_c45_PM_autoN_fareN,165137.38
boston-msa,2020-09-20,pop_black,C000_P_c45_PM_autoN_fareN,179666.77
boston-msa,2020-10-18,pop_black,C000_P_c45_PM_autoN_fareN,178392.48
boston-msa,2020-11-15,pop_black,C000_P_c45_PM_autoN_fareN,166786.78
boston-msa,2020-12-20,pop_black,C000_P_c45_PM_autoN_fareN,186165.62
boston-msa,2021-01-17,pop_black,C000_P_c45_PM_autoN_fareN,179849.61
boston-msa,2021-02-21,pop_black,C000_P_c45_PM_autoN_fareN,178234.42
boston-msa,2021-07-11,pop_black,C000_P_c45_PM_autoN_fareN,166167.47
boston-msa,2021-09-12,pop_black,C000_P_c45_PM_autoN_fareN,186044.05
boston-msa,2022-03-27,pop_black,C000_P_c45_PM_autoN_fareN,176214.38
boston-msa,2022-08-07,pop_black,C000_P_c45_PM_autoN_fareN,162454.81
boston-msa,2020-02-23,pop_hispanic,C000_P_c45_PM_autoN_fareN,165542.77
boston-msa,2020-03-15,pop_hispanic,C000_P_c45_PM_autoN_fareN,171679.78
boston-msa,2020-04-19,pop_hispanic,C000_P_c45_PM_autoN_fareN,152284.34
boston-msa,2020-05-10,pop_hispanic,C000_P_c45_PM_autoN_fareN,156914.14
boston-msa,2020-06-21,pop_hispanic,C000_P_c45_PM_autoN_fareN,163267.84
boston-msa,2020-07-19,pop_hispanic,C000_P_c45_PM_autoN_fareN,156128.66
boston-msa,2020-08-16,pop_hispanic,C000_P_c45_PM_autoN_fareN,163147.58
boston-msa,2020-09-20,pop_hispanic,C000_P_c45_PM_autoN_fareN,175033.78
boston-msa,2020-10-18,pop_hispanic,C000_P_c45_PM_autoN_fareN,171218.83
boston-msa,2020-11-15,pop_hispanic,C000_P_c45_PM_autoN_fareN,166934.75
boston-msa,2020-12-20,pop_hispanic,C000_P_c45_PM_autoN_fareN,174828.38
boston-msa,2021-01-17,pop_hispanic,C000_P_c45_PM_autoN_fareN,175472.08
boston-msa,2021-02-21,pop_hispanic,C000_P_c45_PM_autoN_fareN,169938.86
boston-msa,2021-07-11,pop_hispanic,C000_P_c45_PM_autoN_fareN,168305.58
boston-msa,2021-09-12,pop_hispanic,C000_P_c45_PM_autoN_fareN,177178.58
boston-msa,2022-03-27,pop_hispanic,C000_P_c45_PM_autoN_fareN,177047.9
boston-msa,2022-08-07,pop_hispanic,C000_P_c45_PM_autoN_fareN,169025.75
boston-msa,2020-02-23,pop_poverty,C000_P_c45_PM_autoN_fareN,173137.67
boston-msa,2020-03-15,pop_poverty,C000_P_c45_PM_autoN_fareN,180866.53
boston-msa,2020-04-19,pop_poverty,C000_P_c45_PM_autoN_fareN,163872.36
boston-msa,2020-05-10,pop_poverty,C000_P_c45_PM_autoN_fareN,165303.77
boston-msa,2020-06-21,pop_poverty,C000_P_c45_PM_autoN_fareN,169905.33
boston-msa,2020-07-19,pop_poverty,C000_P_c45_PM_autoN_fareN,165174.03
boston-msa,2020-08-16,pop_poverty,C000_P_c45_PM_autoN_fareN,171380.94
boston-msa,2020-09-20,pop_poverty,C000_P_c45_PM_autoN_fareN,180922.61
boston-msa,2020-10-18,pop_poverty,C000_P_c45_PM_autoN_fareN,178611.84
boston-msa,2020-11-15,pop_poverty,C000_P_c45_PM_autoN_fareN,172588.25
boston-msa,2020-12-20,pop_poverty,C000_P_c45_PM_autoN_fareN,185889.23
boston-msa,2021-01-17,pop_poverty,C000_P_c45_PM_autoN_fareN,181118.36
boston-msa,2021-02-21,pop_poverty,C000_P_c45_PM_autoN_fareN,180131.27
boston-msa,2021-07-11,pop_poverty,C000_P_c45_PM_autoN_fareN,175260.44
boston-msa,2021-09-12,pop_poverty,C000_P_c45_PM_autoN_fareN,185249.45
boston-msa,2022-03-27,pop_poverty,C000_P_c45_PM_autoN_fareN,182786.38
boston-msa,2022-08-07,pop_poverty,C000_P_c45_PM_autoN_fareN,173327.95
boston-msa,2020-02-23,pop_total,C000_P_c45_PM_autoN_fareN,101345.06
boston-msa,2020-03-15,pop_total,C000_P_c45_PM_autoN_fareN,105943.305
boston-msa,2020-04-19,pop_total,C000_P_c45_PM_autoN_fareN,96884.92
boston-msa,2020-05-10,pop_total,C000_P_c45_PM_autoN_fareN,97873.12
boston-msa,2020-06-21,pop_total,C000_P_c45_PM_autoN_fareN,99638.7
boston-msa,2020-07-19,pop_total,C000_P_c45_PM_autoN_fareN,95831.445
boston-msa,2020-08-16,pop_total,C000_P_c45_PM_autoN_fareN,100347.58
boston-msa,2020-09-20,pop_total,C000_P_c45_PM_autoN_fareN,105861.29
boston-msa,2020-10-18,pop_total,C000_P_c45_PM_autoN_fareN,104056.52
boston-msa,2020-11-15,pop_total,C000_P_c45_PM_autoN_fareN,100809.914
boston-msa,2020-12-20,pop_total,C000_P_c45_PM_autoN_fareN,109181.87
boston-msa,2021-01-17,pop_total,C000_P_c45_PM_autoN_fareN,106427.83
boston-msa,2021-02-21,pop_total,C000_P_c45_PM_autoN_fareN,106367.414
boston-msa,2021-07-11,pop_total,C000_P_c45_PM_autoN_fareN,104270.91
boston-msa,2021-09-12,pop_total,C000_P_c45_PM_autoN_fareN,107307.22
boston-msa,2022-03-27,pop_total,C000_P_c45_PM_autoN_fareN,108808.99
boston-msa,2022-08-07,pop_total,C000_P_c45_PM_autoN_fareN,101797.39
boston-msa,2020-02-23,pop_white,C000_P_c45_PM_autoN_fareN,76810.6
boston-msa,2020-03-15,pop_white,C000_P_c45_PM_autoN_fareN,80750.91
boston-msa,2020-04-19,pop_white,C000_P_c45_PM_autoN_fareN,74841.7
boston-msa,2020-05-10,pop_white,C000_P_c45_PM_autoN_fareN,75290.39
boston-msa,2020-06-21,pop_white,C000_P_c45_PM_autoN_fareN,75713.11
boston-msa,2020-07-19,pop_white,C000_P_c45_PM_autoN_fareN,72823.87
boston-msa,2020-08-16,pop_white,C000_P_c45_PM_autoN_fareN,76731.75
boston-msa,2020-09-20,pop_white,C000_P_c45_PM_autoN_fareN,79890.875
boston-msa,2020-10-18,pop_white,C000_P_c45_PM_autoN_fareN,78297.805
boston-msa,2020-11-15,pop_white,C000_P_c45_PM_autoN_fareN,76618.17
boston-msa,2020-12-20,pop_white,C000_P_c45_PM_autoN_fareN,82934.38
boston-msa,2021-01-17,pop_white,C000_P_c45_PM_autoN_fareN,80389.41
boston-msa,2021-02-21,pop_white,C000_P_c45_PM_autoN_fareN,81214.35
boston-msa,2021-07-11,pop_white,C000_P_c45_PM_autoN_fareN,80352.88
boston-msa,2021-09-12,pop_white,C000_P_c45_PM_autoN_fareN,80570.32
boston-msa,2022-03-27,pop_white,C000_P_c45_PM_autoN_fareN,83480.234
boston-msa,2022-08-07,pop_white,C000_P_c45_PM_autoN_fareN,77483.65
boston-msa,2020-02-23,workers_essential,C000_P_c45_PM_autoN_fareN,97387.555
boston-msa,2020-03-15,workers_essential,C000_P_c45_PM_autoN_fareN,102144.66
boston-msa,2020-04-19,workers_essential,C000_P_c45_PM_autoN_fareN,92351.42
boston-msa,2020-05-10,workers_essential,C000_P_c45_PM_autoN_fareN,93512.16
boston-msa,2020-06-21,workers_essential,C000_P_c45_PM_autoN_fareN,95794.625
boston-msa,2020-07-19,workers_essential,C000_P_c45_PM_autoN_fareN,91437.234
boston-msa,2020-08-16,workers_essential,C000_P_c45_PM_autoN_fareN,96058.19
boston-msa,2020-09-20,workers_essential,C000_P_c45_PM_autoN_fareN,101854.92
boston-msa,2020-10-18,workers_essential,C000_P_c45_PM_autoN_fareN,100024.56
boston-msa,2020-11-15,workers_essential,C000_P_c45_PM_autoN_fareN,96222.75
boston-msa,2020-12-20,workers_essential,C000_P_c45_PM_autoN_fareN,105070.75
boston-msa,2021-01-17,workers_essential,C000_P_c45_PM_autoN_fareN,102174.08
boston-msa,2021-02-21,workers_essential,C000_P_c45_PM_autoN_fareN,102311.65
boston-msa,2021-07-11,workers_essential,C000_P_c45_PM_autoN_fareN,100100.6
boston-msa,2021-09-12,workers_essential,C000_P_c45_PM_autoN_fareN,102910.164
boston-msa,2022-03-27,workers_essential,C000_P_c45_PM_autoN_fareN,104422.266
boston-msa,2022-08-07,workers_essential,C000_P_c45_PM_autoN_fareN,97239.69
boston-msa,2020-02-23,hhld_single_mother,C000_P_c45_PM_autoN_fareY,72339.64
boston-msa,2020-03-15,hhld_single_mother,C000_P_c45_PM_autoN_fareY,74497.805
boston-msa,2020-04-19,hhld_single_mother,C000_P_c45_PM_autoN_fareY,66618.336
boston-msa,2020-05-10,hhld_single_mother,C000_P_c45_PM_autoN_fareY,67234.21
boston-msa,2020-06-21,hhld_single_mother,C000_P_c45_PM_autoN_fareY,69776.03
boston-msa,2020-07-19,hhld_single_mother,C000_P_c45_PM_autoN_fareY,66459.95
boston-msa,2020-08-16,hhld_single_mother,C000_P_c45_PM_autoN_fareY,69640.65
boston-msa,2020-09-20,hhld_single_mother,C000_P_c45_PM_autoN_fareY,74740.78
boston-msa,2020-10-18,hhld_single_mother,C000_P_c45_PM_autoN_fareY,75156.445
boston-msa,2020-11-15,hhld_single_mother,C000_P_c45_PM_autoN_fareY,71481.8
boston-msa,2020-12-20,hhld_single_mother,C000_P_c45_PM_autoN_fareY,76619.375
boston-msa,2021-01-17,hhld_single_mother,C000_P_c45_PM_autoN_fareY,75399.48
boston-msa,2021-02-21,hhld_single_mother,C000_P_c45_PM_autoN_fareY,74355.336
boston-msa,2021-07-11,hhld_single_mother,C000_P_c45_PM_autoN_fareY,71583.32
boston-msa,2021-09-12,hhld_single_mother,C000_P_c45_PM_autoN_fareY,78506.98
boston-msa,2022-03-27,hhld_single_mother,C000_P_c45_PM_autoN_fareY,75553.914
boston-msa,2022-08-07,hhld_single_mother,C000_P_c45_PM_autoN_fareY,71111.47
boston-msa,2020-02-23,pop_asiapacific,C000_P_c45_PM_autoN_fareY,112984.19
boston-msa,2020-03-15,pop_asiapacific,C000_P_c45_PM_autoN_fareY,116281.04
boston-msa,2020-04-19,pop_asiapacific,C000_P_c45_PM_autoN_fareY,109540.75
boston-msa,2020-05-10,pop_asiapacific,C000_P_c45_PM_autoN_fareY,111840.75
boston-msa,2020-06-21,pop_asiapacific,C000_P_c45_PM_autoN_fareY,111154.15
boston-msa,2020-07-19,pop_asiapacific,C000_P_c45_PM_autoN_fareY,109602.016
boston-msa,2020-08-16,pop_asiapacific,C000_P_c45_PM_autoN_fareY,111935.71
boston-msa,2020-09-20,pop_asiapacific,C000_P_c45_PM_autoN_fareY,118207.29
boston-msa,2020-10-18,pop_asiapacific,C000_P_c45_PM_autoN_fareY,117455.65
boston-msa,2020-11-15,pop_asiapacific,C000_P_c45_PM_autoN_fareY,111404.61
boston-msa,2020-12-20,pop_asiapacific,C000_P_c45_PM_autoN_fareY,123631.6
boston-msa,2021-01-17,pop_asiapacific,C000_P_c45_PM_autoN_fareY,119401.38
boston-msa,2021-02-21,pop_asiapacific,C000_P_c45_PM_autoN_fareY,120266.55
boston-msa,2021-07-11,pop_asiapacific,C000_P_c45_PM_autoN_fareY,117001.125
boston-msa,2021-09-12,pop_asiapacific,C000_P_c45_PM_autoN_fareY,119727.87
boston-msa,2022-03-27,pop_asiapacific,C000_P_c45_PM_autoN_fareY,120364.086
boston-msa,2022-08-07,pop_asiapacific,C000_P_c45_PM_autoN_fareY,115524.234
boston-msa,2020-02-23,pop_black,C000_P_c45_PM_autoN_fareY,117071.26
boston-msa,2020-03-15,pop_black,C000_P_c45_PM_autoN_fareY,119819.4
boston-msa,2020-04-19,pop_black,C000_P_c45_PM_autoN_fareY,107646.84
boston-msa,2020-05-10,pop_black,C000_P_c45_PM_autoN_fareY,105991.875
boston-msa,2020-06-21,pop_black,C000_P_c45_PM_autoN_fareY,111992.94
boston-msa,2020-07-19,pop_black,C000_P_c45_PM_autoN_fareY,106844.914
boston-msa,2020-08-16,pop_black,C000_P_c45_PM_autoN_fareY,111558.25
boston-msa,2020-09-20,pop_black,C000_P_c45_PM_autoN_fareY,121972.01
boston-msa,2020-10-18,pop_black,C000_P_c45_PM_autoN_fareY,122850.82
boston-msa,2020-11-15,pop_black,C000_P_c45_PM_autoN_fareY,114950.11
boston-msa,2020-12-20,pop_black,C000_P_c45_PM_autoN_fareY,125931.414
boston-msa,2021-01-17,pop_black,C000_P_c45_PM_autoN_fareY,122425.445
boston-msa,2021-02-21,pop_black,C000_P_c45_PM_autoN_fareY,120850.68
boston-msa,2021-07-11,pop_black,C000_P_c45_PM_autoN_fareY,113006.54
boston-msa,2021-09-12,pop_black,C000_P_c45_PM_autoN_fareY,128106.5
boston-msa,2022-03-27,pop_black,C000_P_c45_PM_autoN_fareY,120617.29
boston-msa,2022-08-07,pop_black,C000_P_c45_PM_autoN_fareY,110477.555
boston-msa,2020-02-23,pop_hispanic,C000_P_c45_PM_autoN_fareY,106370.91
boston-msa,2020-03-15,pop_hispanic,C000_P_c45_PM_autoN_fareY,109641.414
boston-msa,2020-04-19,pop_hispanic,C000_P_c45_PM_autoN_fareY,98954.18
boston-msa,2020-05-10,pop_hispanic,C000_P_c45_PM_autoN_fareY,101140.13
boston-msa,2020-06-21,pop_hispanic,C000_P_c45_PM_autoN_fareY,104756.87
boston-msa,2020-07-19,pop_hispanic,C000_P_c45_PM_autoN_fareY,100028.88
boston-msa,2020-08-16,pop_hispanic,C000_P_c45_PM_autoN_fareY,105217.27
boston-msa,2020-09-20,pop_hispanic,C000_P_c45_PM_autoN_fareY,111443.45
boston-msa,2020-10-18,pop_hispanic,C000_P_c45_PM_autoN_fareY,110373.71
boston-msa,2020-11-15,pop_hispanic,C000_P_c45_PM_autoN_fareY,108149.48
boston-msa,2020-12-20,pop_hispanic,C000_P_c45_PM_autoN_fareY,112693.36
boston-msa,2021-01-17,pop_hispanic,C000_P_c45_PM_autoN_fareY,111993.73
boston-msa,2021-02-21,pop_hispanic,C000_P_c45_PM_autoN_fareY,109751.57
boston-msa,2021-07-11,pop_hispanic,C000_P_c45_PM_autoN_fareY,107743.77
boston-msa,2021-09-12,pop_hispanic,C000_P_c45_PM_autoN_fareY,115045.73
boston-msa,2022-03-27,pop_hispanic,C000_P_c45_PM_autoN_fareY,113765.86
boston-msa,2022-08-07,pop_hispanic,C000_P_c45_PM_autoN_fareY,108305.03
boston-msa,2020-02-23,pop_poverty,C000_P_c45_PM_autoN_fareY,117454.984
boston-msa,2020-03-15,pop_poverty,C000_P_c45_PM_autoN_fareY,122185.79
boston-msa,2020-04-19,pop_poverty,C000_P_c45_PM_autoN_fareY,111637.07
boston-msa,2020-05-10,pop_poverty,C000_P_c45_PM_autoN_fareY,112456.72
boston-msa,2020-06-21,pop_poverty,C000_P_c45_PM_autoN_fareY,115109.26
boston-msa,2020-07-19,pop_poverty,C000_P_c45_PM_autoN_fareY,112009.67
boston-msa,2020-08-16,pop_poverty,C000_P_c45_PM_autoN_fareY,116493.04
