service_date,line,estimated_boardings,ObjectId
2022/02/04 05:00:00+00,Kingston,2081,5645
2022/02/04 05:00:00+00,Needham,1693,5646
2022/02/04 05:00:00+00,Fitchburg,2336,5647
2022/02/04 05:00:00+00,Greenbush,1117,5648
2022/02/04 05:00:00+00,Fairmount,1200,5649
2022/02/05 05:00:00+00,Providence/Stoughton,2386,5650
2022/02/05 05:00:00+00,Newburyport/Rockport,4025,5651
2022/02/05 05:00:00+00,Framingham/Worcester,1461,5652
2022/02/05 05:00:00+00,Franklin/Foxboro,780,5653
2022/02/05 05:00:00+00,Middleborough/Lakeville,578,5654
2022/02/05 05:00:00+00,Lowell,1677,5655
2022/02/05 05:00:00+00,Haverhill,1119,5656
2022/02/05 05:00:00+00,Kingston,388,5657
2022/02/05 05:00:00+00,Needham,203,5658
2022/02/05 05:00:00+00,Fitchburg,992,5659
2022/02/05 05:00:00+00,Greenbush,286,5660
2022/02/05 05:00:00+00,Fairmount,323,5661
2022/02/06 05:00:00+00,Providence/Stoughton,2577,5662
2022/02/06 05:00:00+00,Newburyport/Rockport,2040,5663
2022/02/06 05:00:00+00,Framingham/Worcester,1573,5664
2022/02/06 05:00:00+00,Franklin/Foxboro,608,5665
2022/02/06 05:00:00+00,Middleborough/Lakeville,589,5666
2022/02/06 05:00:00+00,Lowell,562,5667
2022/02/06 05:00:00+00,Haverhill,529,5668
2022/02/06 05:00:00+00,Kingston,356,5669
2022/02/06 05:00:00+00,Needham,250,5670
2022/02/06 05:00:00+00,Fitchburg,954,5671
2022/02/06 05:00:00+00,Greenbush,237,5672
2022/02/06 05:00:00+00,Fairmount,190,5673
2022/02/07 05:00:00+00,Providence/Stoughton,9651,5674
2022/02/07 05:00:00+00,Newburyport/Rockport,7524,5675
2022/02/07 05:00:00+00,Framingham/Worcester,4384,5676
2022/02/07 05:00:00+00,Franklin/Foxboro,3921,5677
2022/02/07 05:00:00+00,Middleborough/Lakeville,2785,5678
2022/02/07 05:00:00+00,Lowell,3412,5679
2022/02/07 05:00:00+00,Haverhill,2174,5680
2022/02/07 05:00:00+00,Kingston,2334,5681
2022/02/07 05:00:00+00,Needham,2539,5682
2022/02/07 05:00:00+00,Fitchburg,3239,5683
2022/02/07 05:00:00+00,Greenbush,1414,5684
2022/02/07 05:00:00+00,Fairmount,1515,5685
2022/02/08 05:00:00+00,Providence/Stoughton,9623,5686
2022/02/08 05:00:00+00,Newburyport/Rockport,6652,5687
2022/02/08 05:00:00+00,Framingham/Worcester,4185,5688
2022/02/08 05:00:00+00,Franklin/Foxboro,4139,5689
2022/02/08 05:00:00+00,Middleborough/Lakeville,2836,5690
2022/02/08 05:00:00+00,Lowell,4021,5691
2022/02/08 05:00:00+00,Haverhill,2351,5692
2022/02/08 05:00:00+00,Kingston,2696,5693
2022/02/08 05:00:00+00,Needham,2575,5694
2022/02/08 05:00:00+00,Fitchburg,3227,5695
2022/02/08 05:00:00+00,Greenbush,1418,5696
2022/02/08 05:00:00+00,Fairmount,1588,5697
2022/02/09 05:00:00+00,Providence/Stoughton,9381,5698
2022/02/09 05:00:00+00,Newburyport/Rockport,6186,5699
2022/02/09 05:00:00+00,Framingham/Worcester,3226,5700
2022/02/17 05:00:00+00,Kingston,2455,5701
2022/02/09 05:00:00+00,Franklin/Foxboro,3214,5702
2022/01/27 05:00:00+00,Fitchburg,2885,5703
2022/01/27 05:00:00+00,Greenbush,1304,5704
2022/01/27 05:00:00+00,Fairmount,1404,5705
2022/01/28 05:00:00+00,Providence/Stoughton,9010,5706
2022/01/28 05:00:00+00,Newburyport/Rockport,5699,5707
2022/01/28 05:00:00+00,Framingham/Worcester,4730,5708
2022/01/28 05:00:00+00,Franklin/Foxboro,3757,5709
2022/01/28 05:00:00+00,Middleborough/Lakeville,2455,5710
2022/01/28 05:00:00+00,Lowell,3143,5711
2022/01/28 05:00:00+00,Haverhill,1907,5712
2022/01/28 05:00:00+00,Kingston,1432,5713
2022/01/28 05:00:00+00,Needham,1983,5714
2022/01/28 05:00:00+00,Fitchburg,2390,5715
2022/01/28 05:00:00+00,Greenbush,1344,5716
2022/01/28 05:00:00+00,Fairmount,1303,5717
2022/01/29 05:00:00+00,Providence/Stoughton,871,5718
2022/01/29 05:00:00+00,Newburyport/Rockport,2376,5719
2022/01/29 05:00:00+00,Framingham/Worcester,545,5720
2022/01/29 05:00:00+00,Franklin/Foxboro,743,5721
2022/01/29 05:00:00+00,Middleborough/Lakeville,338,5722
2022/01/29 05:00:00+00,Lowell,1167,5723
2022/01/29 05:00:00+00,Haverhill,834,5724
2022/01/29 05:00:00+00,Kingston,299,5725
2022/01/29 05:00:00+00,Needham,175,5726
2022/01/29 05:00:00+00,Fitchburg,662,5727
2022/01/29 05:00:00+00,Greenbush,174,5728
2022/01/29 05:00:00+00,Fairmount,225,5729
2022/01/30 05:00:00+00,Providence/Stoughton,2119,5730
2022/01/30 05:00:00+00,Newburyport/Rockport,1529,5731
2022/01/30 05:00:00+00,Framingham/Worcester,1114,5732
2022/01/30 05:00:00+00,Franklin/Foxboro,558,5733
2022/01/30 05:00:00+00,Middleborough/Lakeville,437,5734
2022/01/30 05:00:00+00,Lowell,459,5735
2022/01/30 05:00:00+00,Haverhill,497,5736
2022/01/30 05:00:00+00,Kingston,253,5737
2022/01/30 05:00:00+00,Needham,261,5738
2022/01/30 05:00:00+00,Fitchburg,627,5739
2022/01/30 05:00:00+00,Greenbush,146,5740
2022/01/30 05:00:00+00,Fairmount,186,5741
2022/01/31 05:00:00+00,Providence/Stoughton,9047,5742
2022/01/31 05:00:00+00,Newburyport/Rockport,5568,5743
2022/01/31 05:00:00+00,Framingham/Worcester,5624,5744
2022/01/31 05:00:00+00,Franklin/Foxboro,3858,5745
2022/01/31 05:00:00+00,Middleborough/Lakeville,2485,5746
2022/01/31 05:00:00+00,Lowell,3645,5747
2022/01/31 05:00:00+00,Haverhill,2147,5748
2022/01/31 05:00:00+00,Kingston,1620,5749
2022/01/31 05:00:00+00,Needham,2007,5750
2022/01/31 05:00:00+00,Fitchburg,2769,5751
2022/01/31 05:00:00+00,Greenbush,1168,5752
2022/02/09 05:00:00+00,Middleborough/Lakeville,2724,5753
2022/02/09 05:00:00+00,Lowell,3766,5754
2022/02/09 05:00:00+00,Haverhill,2284,5755
2022/02/09 05:00:00+00,Kingston,2323,5756
2022/02/09 05:00:00+00,Needham,2042,5757
2022/02/09 05:00:00+00,Fitchburg,3089,5758
2022/02/09 05:00:00+00,Greenbush,1428,5759
2022/02/09 05:00:00+00,Fairmount,1720,5760
2022/02/10 05:00:00+00,Providence/Stoughton,9709,5761
2022/02/10 05:00:00+00,Newburyport/Rockport,7031,5762
2022/02/10 05:00:00+00,Framingham/Worcester,4085,5763
2022/02/10 05:00:00+00,Franklin/Foxboro,4209,5764
2022/02/10 05:00:00+00,Middleborough/Lakeville,3241,5765
2022/02/10 05:00:00+00,Lowell,3856,5766
2022/02/10 05:00:00+00,Haverhill,2353,5767
2022/02/10 05:00:00+00,Kingston,2501,5768
2022/02/10 05:00:00+00,Needham,2703,5769
2022/02/10 05:00:00+00,Fitchburg,3147,5770
2022/02/10 05:00:00+00,Greenbush,1656,5771
2022/02/10 05:00:00+00,Fairmount,1653,5772
2022/02/11 05:00:00+00,Providence/Stoughton,10022,5773
2022/02/11 05:00:00+00,Newburyport/Rockport,7108,5774
2022/02/11 05:00:00+00,Framingham/Worcester,3790,5775
2022/02/11 05:00:00+00,Franklin/Foxboro,3774,5776
2022/02/11 05:00:00+00,Middleborough/Lakeville,3231,5777
2022/02/11 05:00:00+00,Lowell,3564,5778
2022/02/11 05:00:00+00,Haverhill,2292,5779
2022/02/11 05:00:00+00,Kingston,1952,5780
2022/02/11 05:00:00+00,Needham,2355,5781
2022/02/11 05:00:00+00,Fitchburg,3089,5782
2022/02/11 05:00:00+00,Greenbush,1288,5783
2022/02/11 05:00:00+00,Fairmount,1546,5784
2022/02/12 05:00:00+00,Providence/Stoughton,3629,5785
2022/02/12 05:00:00+00,Newburyport/Rockport,3607,5786
2022/02/12 05:00:00+00,Framingham/Worcester,2005,5787
2022/02/12 05:00:00+00,Franklin/Foxboro,820,5788
2022/02/12 05:00:00+00,Middleborough/Lakeville,1017,5789
2022/02/12 05:00:00+00,Lowell,1433,5790
2022/02/12 05:00:00+00,Haverhill,851,5791
2022/02/12 05:00:00+00,Kingston,643,5792
2022/02/12 05:00:00+00,Needham,267,5793
2022/02/12 05:00:00+00,Fitchburg,1109,5794
2022/02/12 05:00:00+00,Greenbush,459,5795
2022/02/12 05:00:00+00,Fairmount,218,5796
2022/02/13 05:00:00+00,Providence/Stoughton,3379,5797
2022/02/13 05:00:00+00,Newburyport/Rockport,1479,5798
2022/02/13 05:00:00+00,Framingham/Worcester,1446,5799
2022/02/13 05:00:00+00,Franklin/Foxboro,619,5800
2022/02/13 05:00:00+00,Middleborough/Lakeville,930,5801
2022/02/17 05:00:00+00,Needham,3303,5802
2022/02/17 05:00:00+00,Fitchburg,3040,5803
2022/02/17 05:00:00+00,Greenbush,1547,5804
2022/02/17 05:00:00+00,Fairmount,1765,5805
2022/02/18 05:00:00+00,Providence/Stoughton,9628,5806
2022/02/18 05:00:00+00,Newburyport/Rockport,6628,5807
2022/02/18 05:00:00+00,Framingham/Worcester,5007,5808
2022/02/18 05:00:00+00,Franklin/Foxboro,3583,5809
2022/02/18 05:00:00+00,Middleborough/Lakeville,3023,5810
2022/02/18 05:00:00+00,Lowell,4050,5811
2022/02/18 05:00:00+00,Haverhill,2667,5812
2022/02/18 05:00:00+00,Kingston,1873,5813
2022/02/18 05:00:00+00,Needham,2723,5814
2022/02/18 05:00:00+00,Fitchburg,3163,5815
2022/02/18 05:00:00+00,Greenbush,1461,5816
2022/02/18 05:00:00+00,Fairmount,1573,5817
2022/02/19 05:00:00+00,Providence/Stoughton,3328,5818
2022/02/19 05:00:00+00,Newburyport/Rockport,2463,5819
2022/02/19 05:00:00+00,Framingham/Worcester,1615,5820
2022/02/19 05:00:00+00,Franklin/Foxboro,624,5821
2022/02/19 05:00:00+00,Middleborough/Lakeville,526,5822
2022/02/19 05:00:00+00,Lowell,1584,5823
2022/02/19 05:00:00+00,Haverhill,1093,5824
2022/02/19 05:00:00+00,Kingston,407,5825
2022/02/19 05:00:00+00,Needham,254,5826
2022/02/19 05:00:00+00,Fitchburg,653,5827
2022/02/19 05:00:00+00,Greenbush,235,5828
2022/02/19 05:00:00+00,Fairmount,260,5829
2022/02/20 05:00:00+00,Providence/Stoughton,2944,5830
2022/02/20 05:00:00+00,Newburyport/Rockport,1961,5831
2022/02/20 05:00:00+00,Framingham/Worcester,1656,5832
2022/02/20 05:00:00+00,Franklin/Foxboro,462,5833
2022/02/20 05:00:00+00,Middleborough/Lakeville,391,5834
2022/02/20 05:00:00+00,Lowell,586,5835
2022/02/20 05:00:00+00,Haverhill,844,5836
2022/02/20 05:00:00+00,Kingston,264,5837
2022/02/20 05:00:00+00,Needham,213,5838
2022/02/20 05:00:00+00,Fitchburg,752,5839
2022/02/20 05:00:00+00,Greenbush,128,5840
2022/02/20 05:00:00+00,Fairmount,264,5841
2022/02/21 05:00:00+00,Providence/Stoughton,4397,5842
2022/02/21 05:00:00+00,Newburyport/Rockport,3904,5843
2022/02/21 05:00:00+00,Framingham/Worcester,2672,5844
2022/02/21 05:00:00+00,Franklin/Foxboro,898,5845
2022/02/21 05:00:00+00,Middleborough/Lakeville,880,5846
2022/02/21 05:00:00+00,Lowell,924,5847
2022/02/21 05:00:00+00,Haverhill,1240,5848
2022/02/21 05:00:00+00,Kingston,429,5849
2022/02/21 05:00:00+00,Needham,396,5850
2022/02/13 05:00:00+00,Lowell,553,5851
2022/02/13 05:00:00+00,Haverhill,882,5852
2022/02/13 05:00:00+00,Kingston,431,5853
2022/02/13 05:00:00+00,Needham,271,5854
2022/02/13 05:00:00+00,Fitchburg,713,5855
2022/02/13 05:00:00+00,Greenbush,263,5856
2022/02/13 05:00:00+00,Fairmount,341,5857
2022/02/14 05:00:00+00,Providence/Stoughton,10209,5858
2022/02/14 05:00:00+00,Newburyport/Rockport,6527,5859
2022/02/14 05:00:00+00,Framingham/Worcester,4619,5860
2022/02/14 05:00:00+00,Franklin/Foxboro,3391,5861
2022/02/14 05:00:00+00,Middleborough/Lakeville,2786,5862
2022/02/14 05:00:00+00,Lowell,3370,5863
2022/02/14 05:00:00+00,Haverhill,2427,5864
2022/02/14 05:00:00+00,Kingston,1865,5865
2022/02/14 05:00:00+00,Needham,2742,5866
2022/02/14 05:00:00+00,Fitchburg,3217,5867
2022/02/14 05:00:00+00,Greenbush,1256,5868
2022/02/14 05:00:00+00,Fairmount,1914,5869
2022/02/15 05:00:00+00,Providence/Stoughton,10737,5870
2022/02/15 05:00:00+00,Newburyport/Rockport,7033,5871
2022/02/15 05:00:00+00,Framingham/Worcester,4410,5872
2022/02/15 05:00:00+00,Franklin/Foxboro,4062,5873
2022/02/15 05:00:00+00,Middleborough/Lakeville,2734,5874
2022/02/15 05:00:00+00,Lowell,3221,5875
2022/02/15 05:00:00+00,Haverhill,2465,5876
2022/02/15 05:00:00+00,Kingston,2614,5877
2022/02/15 05:00:00+00,Needham,2739,5878
2022/02/15 05:00:00+00,Fitchburg,3020,5879
2022/02/15 05:00:00+00,Greenbush,1315,5880
2022/02/15 05:00:00+00,Fairmount,1648,5881
2022/02/16 05:00:00+00,Providence/Stoughton,10660,5882
2022/02/16 05:00:00+00,Newburyport/Rockport,7369,5883
2022/02/16 05:00:00+00,Framingham/Worcester,4658,5884
2022/02/16 05:00:00+00,Franklin/Foxboro,3746,5885
2022/02/16 05:00:00+00,Middleborough/Lakeville,2891,5886
2022/02/16 05:00:00+00,Lowell,2944,5887
2022/02/16 05:00:00+00,Haverhill,2742,5888
2022/02/16 05:00:00+00,Kingston,2407,5889
2022/02/16 05:00:00+00,Needham,2880,5890
2022/02/16 05:00:00+00,Fitchburg,3316,5891
2022/02/16 05:00:00+00,Greenbush,1399,5892
2022/02/16 05:00:00+00,Fairmount,1673,5893
2022/02/17 05:00:00+00,Providence/Stoughton,10921,5894
2022/02/17 05:00:00+00,Newburyport/Rockport,6548,5895
2022/02/17 05:00:00+00,Framingham/Worcester,5041,5896
2022/02/17 05:00:00+00,Franklin/Foxboro,4075,5897
2022/02/17 05:00:00+00,Middleborough/Lakeville,3072,5898
2022/02/17 05:00:00+00,Lowell,4131,5899
2022/02/17 05:00:00+00,Haverhill,2442,5900
2022/01/23 05:00:00+00,Kingston,356,5901
2022/02/21 05:00:00+00,Fitchburg,1301,5902
2022/02/21 05:00:00+00,Greenbush,484,5903
2022/02/21 05:00:00+00,Fairmount,249,5904
2022/02/22 05:00:00+00,Providence/Stoughton,10189,5905
2022/02/22 05:00:00+00,Newburyport/Rockport,7203,5906
2022/02/22 05:00:00+00,Framingham/Worcester,4691,5907
2022/02/22 05:00:00+00,Franklin/Foxboro,4511,5908
2022/02/22 05:00:00+00,Middleborough/Lakeville,3422,5909
2022/02/22 05:00:00+00,Lowell,3756,5910
2022/02/22 05:00:00+00,Haverhill,2766,5911
2022/02/22 05:00:00+00,Kingston,2085,5912
2022/02/22 05:00:00+00,Needham,2301,5913
2022/02/22 05:00:00+00,Fitchburg,3223,5914
2022/02/22 05:00:00+00,Greenbush,1180,5915
2022/02/22 05:00:00+00,Fairmount,1421,5916
2022/02/23 05:00:00+00,Providence/Stoughton,11029,5917
2022/02/23 05:00:00+00,Newburyport/Rockport,7002,5918
2022/02/23 05:00:00+00,Framingham/Worcester,5297,5919
2022/02/23 05:00:00+00,Franklin/Foxboro,4426,5920
2022/02/23 05:00:00+00,Middleborough/Lakeville,3370,5921
2022/02/23 05:00:00+00,Lowell,3481,5922
2022/02/23 05:00:00+00,Haverhill,2928,5923
2022/02/23 05:00:00+00,Kingston,2142,5924
2022/02/23 05:00:00+00,Needham,2543,5925
2022/02/23 05:00:00+00,Fitchburg,3719,5926
2022/02/23 05:00:00+00,Greenbush,1278,5927
2022/02/23 05:00:00+00,Fairmount,1471,5928
2022/02/24 05:00:00+00,Providence/Stoughton,11781,5929
2022/02/24 05:00:00+00,Newburyport/Rockport,7234,5930
2022/02/24 05:00:00+00,Framingham/Worcester,5533,5931
2022/02/24 05:00:00+00,Franklin/Foxboro,4165,5932
2022/02/24 05:00:00+00,Middleborough/Lakeville,3256,5933
2022/02/24 05:00:00+00,Lowell,4227,5934
2022/02/24 05:00:00+00,Haverhill,3875,5935
2022/02/24 05:00:00+00,Kingston,2455,5936
2022/02/24 05:00:00+00,Needham,2521,5937
2022/02/24 05:00:00+00,Fitchburg,3538,5938
2022/02/24 05:00:00+00,Greenbush,1385,5939
2022/02/24 05:00:00+00,Fairmount,1366,5940
2022/02/25 05:00:00+00,Providence/Stoughton,7368,5941
2022/02/25 05:00:00+00,Newburyport/Rockport,6074,5942
2022/02/25 05:00:00+00,Framingham/Worcester,2983,5943
2022/02/25 05:00:00+00,Franklin/Foxboro,1962,5944
2022/02/25 05:00:00+00,Middleborough/Lakeville,1961,5945
2022/02/25 05:00:00+00,Lowell,3821,5946
2022/02/25 05:00:00+00,Haverhill,2470,5947
2022/02/25 05:00:00+00,Kingston,1133,5948
2022/02/25 05:00:00+00,Needham,1150,5949
2022/02/25 05:00:00+00,Fitchburg,2517,5950
2022/02/25 05:00:00+00,Greenbush,804,5951
2022/01/23 05:00:00+00,Needham,250,5952
2022/01/23 05:00:00+00,Fitchburg,954,5953
2022/01/23 05:00:00+00,Greenbush,237,5954
2022/01/23 05:00:00+00,Fairmount,190,5955
2022/01/24 05:00:00+00,Providence/Stoughton,8717,5956
2022/01/24 05:00:00+00,Newburyport/Rockport,5719,5957
2022/01/24 05:00:00+00,Framingham/Worcester,4329,5958
2022/01/24 05:00:00+00,Franklin/Foxboro,3960,5959
2022/01/24 05:00:00+00,Middleborough/Lakeville,2477,5960
2022/01/24 05:00:00+00,Lowell,4018,5961
2022/01/24 05:00:00+00,Haverhill,1827,5962
2022/01/24 05:00:00+00,Kingston,1471,5963
2022/01/24 05:00:00+00,Needham,1938,5964
2022/01/24 05:00:00+00,Fitchburg,3242,5965
2022/01/24 05:00:00+00,Greenbush,1296,5966
2022/01/24 05:00:00+00,Fairmount,1430,5967
2022/01/25 05:00:00+00,Providence/Stoughton,8413,5968
2022/01/25 05:00:00+00,Newburyport/Rockport,6351,5969
2022/01/25 05:00:00+00,Framingham/Worcester,3740,5970
2022/01/25 05:00:00+00,Franklin/Foxboro,3776,5971
2022/01/25 05:00:00+00,Middleborough/Lakeville,2449,5972
2022/01/25 05:00:00+00,Lowell,3865,5973
2022/01/25 05:00:00+00,Haverhill,1631,5974
2022/01/25 05:00:00+00,Kingston,1631,5975
2022/01/25 05:00:00+00,Needham,1986,5976
2022/01/25 05:00:00+00,Fitchburg,2731,5977
2022/01/25 05:00:00+00,Greenbush,1281,5978
2022/01/25 05:00:00+00,Fairmount,1382,5979
2022/01/26 05:00:00+00,Providence/Stoughton,8377,5980
2022/01/26 05:00:00+00,Newburyport/Rockport,6116,5981
2022/01/26 05:00:00+00,Framingham/Worcester,4827,5982
2022/01/26 05:00:00+00,Franklin/Foxboro,3557,5983
2022/01/26 05:00:00+00,Middleborough/Lakeville,2515,5984
2022/01/26 05:00:00+00,Lowell,3055,5985
2022/01/26 05:00:00+00,Haverhill,1679,5986
2022/01/26 05:00:00+00,Kingston,1573,5987
2022/01/26 05:00:00+00,Needham,1862,5988
2022/01/26 05:00:00+00,Fitchburg,2735,5989
2022/01/26 05:00:00+00,Greenbush,1529,5990
2022/01/26 05:00:00+00,Fairmount,1403,5991
2022/01/27 05:00:00+00,Providence/Stoughton,8908,5992
2022/01/27 05:00:00+00,Newburyport/Rockport,6957,5993
2022/01/27 05:00:00+00,Framingham/Worcester,4817,5994
2022/01/27 05:00:00+00,Franklin/Foxboro,4013,5995
2022/01/27 05:00:00+00,Middleborough/Lakeville,2595,5996
2022/01/27 05:00:00+00,Lowell,3229,5997
2022/01/27 05:00:00+00,Haverhill,1564,5998
2022/01/27 05:00:00+00,Kingston,1690,5999
2022/01/27 05:00:00+00,Needham,2112,6000
2022/02/25 05:00:00+00,Fairmount,922,6001
2022/02/26 05:00:00+00,Providence/Stoughton,4311,6002
2022/02/26 05:00:00+00,Newburyport/Rockport,3922,6003
2022/02/26 05:00:00+00,Framingham/Worcester,2484,6004
2022/02/26 05:00:00+00,Franklin/Foxboro,921,6005
2022/02/26 05:00:00+00,Middleborough/Lakeville,879,6006
2022/02/26 05:00:00+00,Lowell,829,6007
2022/02/26 05:00:00+00,Haverhill,1286,6008
2022/02/26 05:00:00+00,Kingston,422,6009
2022/02/26 05:00:00+00,Needham,376,6010
2022/02/26 05:00:00+00,Fitchburg,977,6011
2022/02/26 05:00:00+00,Greenbush,347,6012
2022/02/26 05:00:00+00,Fairmount,361,6013
2022/02/27 05:00:00+00,Providence/Stoughton,3334,6014
2022/02/27 05:00:00+00,Newburyport/Rockport,2721,6015
2022/02/27 05:00:00+00,Framingham/Worcester,1850,6016
2022/02/27 05:00:00+00,Franklin/Foxboro,716,6017
2022/02/27 05:00:00+00,Middleborough/Lakeville,812,6018
2022/02/27 05:00:00+00,Lowell,727,6019
2022/02/27 05:00:00+00,Haverhill,1018,6020
2022/02/27 05:00:00+00,Kingston,356,6021
2022/02/27 05:00:00+00,Needham,425,6022
2022/02/27 05:00:00+00,Fitchburg,781,6023
2022/02/27 05:00:00+00,Greenbush,345,6024
2022/02/27 05:00:00+00,Fairmount,461,6025
2022/02/28 05:00:00+00,Providence/Stoughton,11326,6026
2022/02/28 05:00:00+00,Newburyport/Rockport,6117,6027
2022/02/28 05:00:00+00,Framingham/Worcester,4935,6028
2022/02/28 05:00:00+00,Franklin/Foxboro,4252,6029
2022/02/28 05:00:00+00,Middleborough/Lakeville,3440,6030
2022/02/28 05:00:00+00,Lowell,3621,6031
2022/02/28 05:00:00+00,Haverhill,2674,6032
2022/02/28 05:00:00+00,Kingston,2658,6033
2022/02/28 05:00:00+00,Needham,2885,6034
2022/02/28 05:00:00+00,Fitchburg,3414,6035
2022/02/28 05:00:00+00,Greenbush,1484,6036
2022/02/28 05:00:00+00,Fairmount,1804,6037
2022/03/01 05:00:00+00,Providence/Stoughton,11366,6038
2022/03/01 05:00:00+00,Newburyport/Rockport,6689,6039
2022/03/01 05:00:00+00,Framingham/Worcester,4966,6040
2022/03/01 05:00:00+00,Franklin/Foxboro,4957,6041
2022/03/01 05:00:00+00,Middleborough/Lakeville,3502,6042
2022/03/01 05:00:00+00,Lowell,3282,6043
2022/03/01 05:00:00+00,Haverhill,2592,6044
2022/03/01 05:00:00+00,Kingston,2736,6045
2022/03/01 05:00:00+00,Needham,2888,6046
2022/03/01 05:00:00+00,Fitchburg,3418,6047
2022/03/01 05:00:00+00,Greenbush,1761,6048
2022/03/01 05:00:00+00,Fairmount,1809,6049
2022/03/02 05:00:00+00,Providence/Stoughton,11171,6050
2022/03/14 04:00:00+00,Kingston,2710,6051
2022/03/14 04:00:00+00,Needham,3221,6052
2022/03/14 04:00:00+00,Fitchburg,3914,6053
2022/03/14 04:00:00+00,Greenbush,1618,6054
2022/03/14 04:00:00+00,Fairmount,1686,6055
2022/03/15 04:00:00+00,Providence/Stoughton,13401,6056
2022/03/15 04:00:00+00,Newburyport/Rockport,7330,6057
2022/03/15 04:00:00+00,Framingham/Worcester,7287,6058
2022/03/15 04:00:00+00,Franklin/Foxboro,4718,6059
2022/03/15 04:00:00+00,Middleborough/Lakeville,4066,6060
2022/03/15 04:00:00+00,Lowell,4627,6061
2022/03/15 04:00:00+00,Haverhill,3386,6062
2022/03/15 04:00:00+00,Kingston,2850,6063
2022/03/15 04:00:00+00,Needham,3105,6064
2022/03/15 04:00:00+00,Fitchburg,4210,6065
2022/03/15 04:00:00+00,Greenbush,2071,6066
2022/03/15 04:00:00+00,Fairmount,2009,6067
2022/03/16 04:00:00+00,Providence/Stoughton,12896,6068
2022/03/16 04:00:00+00,Newburyport/Rockport,6984,6069
2022/03/16 04:00:00+00,Framingham/Worcester,6881,6070
2022/03/16 04:00:00+00,Franklin/Foxboro,5432,6071
2022/03/16 04:00:00+00,Middleborough/Lakeville,4402,6072
2022/03/16 04:00:00+00,Lowell,4871,6073
2022/03/16 04:00:00+00,Haverhill,3728,6074
2022/03/16 04:00:00+00,Kingston,2872,6075
2022/03/16 04:00:00+00,Needham,3575,6076
2022/03/16 04:00:00+00,Fitchburg,3504,6077
2022/03/16 04:00:00+00,Greenbush,1901,6078
2022/03/16 04:00:00+00,Fairmount,1932,6079
2022/03/17 04:00:00+00,Providence/Stoughton,13409,6080
2022/03/17 04:00:00+00,Newburyport/Rockport,7756,6081
2022/03/17 04:00:00+00,Framingham/Worcester,7127,6082
2022/03/17 04:00:00+00,Franklin/Foxboro,5829,6083
2022/03/17 04:00:00+00,Middleborough/Lakeville,3748,6084
2022/03/17 04:00:00+00,Lowell,4991,6085
2022/03/17 04:00:00+00,Haverhill,3474,6086
2022/03/17 04:00:00+00,Kingston,2795,6087
2022/03/17 04:00:00+00,Needham,3602,6088
2022/03/17 04:00:00+00,Fitchburg,3891,6089
2022/03/17 04:00:00+00,Greenbush,1835,6090
2022/03/17 04:00:00+00,Fairmount,1908,6091
2022/03/18 04:00:00+00,Providence/Stoughton,12462,6092
2022/03/18 04:00:00+00,Newburyport/Rockport,7276,6093
2022/03/18 04:00:00+00,Framingham/Worcester,6495,6094
2022/03/18 04:00:00+00,Franklin/Foxboro,4630,6095
2022/03/18 04:00:00+00,Middleborough/Lakeville,4368,6096
2022/03/18 04:00:00+00,Lowell,5612,6097
2022/03/18 04:00:00+00,Haverhill,3322,6098
2022/03/18 04:00:00+00,Kingston,2376,6099
2022/03/18 04:00:00+00,Needham,2951,6100
2022/03/06 05:00:00+00,Franklin/Foxboro,750,6101
2022/03/06 05:00:00+00,Middleborough/Lakeville,855,6102
2022/03/06 05:00:00+00,Lowell,1059,6103
2022/03/06 05:00:00+00,Haverhill,914,6104
2022/03/06 05:00:00+00,Kingston,490,6105
2022/03/06 05:00:00+00,Needham,328,6106
2022/03/06 05:00:00+00,Fitchburg,917,6107
2022/03/06 05:00:00+00,Greenbush,419,6108
2022/03/06 05:00:00+00,Fairmount,417,6109
2022/03/07 05:00:00+00,Providence/Stoughton,12457,6110
2022/03/07 05:00:00+00,Newburyport/Rockport,7101,6111
2022/03/07 05:00:00+00,Framingham/Worcester,5405,6112
2022/03/07 05:00:00+00,Franklin/Foxboro,5177,6113
2022/03/07 05:00:00+00,Middleborough/Lakeville,3826,6114
2022/03/07 05:00:00+00,Lowell,4266,6115
2022/03/07 05:00:00+00,Haverhill,2966,6116
2022/03/07 05:00:00+00,Kingston,2368,6117
